TAC,manufacturer,model,aka,os,year,lte
86869401,Senyang Electronic Science,Citycall M29,,Android,2012,0
86869500,Beijing Tianyu Communication,M610,,Proprietary,,0
86869501,Shenzhen Sang Fei,PHILIPS Philips W8355,,Android,2012,0
86869600,Dalian Daxian Pantech,DAXIAN M986,,Proprietary,,0
86869601,Zte Corporation,ZTE Movistar Novus,,Proprietary,2012,0
86869700,Zte Corporation,S505,,Proprietary,,0
86869701,Shanghai Feixun Communication,FeiXun i800DZ,,Android,2012,0
86869801,Dalian Daxian Mobile,DVENUCIA qichen100,,Android,2012,0
86869901,Dalian Daxian Pantech,DAXIAN BT4702,,Android,2012,0
86870000,Shenzhen Jugate Communication,Z9178,,Proprietary,,0
86870001,Zhongshan Guoxintong Science,SICT guoxintong I860,,Android,2012,0
86870100,Gfive International,GFIVE E620,,Proprietary,,0
86870101,Shenzhen Hezhengxun Electronic,guowei guowei E632,,Android,2012,0
86870200,Zte Corporation,ZTE ZTE,ZTE ZTE-G S512,Proprietary,,0
86870201,Shenzhen Kechaoda Technologies,kechao kechaoda,kechao kechaoda-K87,Android,2012,0
86870300,Shenzhen Zhenhua Communication,CHIVA CHIVA V6,,Proprietary,,0
86870301,Shenzhen Kechaoda Technologies,kechao kechaoda,kechao kechaoda-K89,Android,2012,0
86870400,Lenovo Mobile Communication,P70,,Proprietary,,0
86870401,Shenzhen Hezhengxun Electronic,guowei guowei E137,,Android,2012,0
86870501,Shenzhen Hezhengxun Electronic,guowei guowei E665,,Android,2012,0
86870600,Henan Callone Industry,callone calloneK300,,Proprietary,,0
86870601,Shenzhen Aolixin Communication,GBEST G10,,Android,2012,0
86870700,Shenzhen Xinlianyu Communication,mokia mokia mk 598,,Proprietary,,0
86870701,Tsd Technologies (Shenzhen),TSD A005,,Android,2012,0
86870800,Amoi Technology Co,F101,,Proprietary,,0
86870801,Shenzhen Aolixin Communication,GBEST G11,,Android,2012,0
86870900,Shenzhen Telsda Mobile,Gsm mobile phone number of businesses,,Proprietary,,0
86870901,Shenzhen Hezhengxun Electronic,guowei guowei E156,,Android,2012,0
86871000,Shenzhen Zhenhua Communication,CHIVA CHIVA V916,,Proprietary,,0
86871001,Tsd Technologies (Shenzhen),TSD A006,,Android,2012,0
86871101,Tsd Technologies (Shenzhen),TSD A007,,Android,2012,0
86871201,Shenzhen Hezhengxun Electronic,guowei guowei E155,,Android,2012,0
86871300,Shenzhen Comoo Communication,B230,,Proprietary,,0
86871301,Tsd Technologies (Shenzhen),TSD A008,,Android,2012,0
86871400,Lenovo Mobile Communication,A60,,Proprietary,,0
86871401,Shenzhen Newway Digital,newish newish J508,,Android,2012,0
86871500,Wanjie Information Technology,NEWOD H1921,,Proprietary,,0
86871501,Shenzhen Newway Digital,newish newish X5000,,Android,2012,0
86871601,Shenzhen Lanboxing Technology,laaboo L8203,,Android,2012,0
86871700,Shenzhen Xinlianyu Communication,mokia mokia Sm 5668,,Proprietary,,0
86871701,Shenzhen Elef Communication,ELEF ELEF E16,,Android,2012,0
86871800,Ningbo Sanxing Communication,BFB B,BFB B-F-B B2720,Proprietary,,0
86871801,Shenzhen Telsda Mobile,TELSDA T169,,Android,2012,0
86871900,Tct Mobile Limited,ALCATEL one touch X520Q,,Proprietary,,0
86871901,Shenzhen Kenxinda Technology,KENXINDA Y1,,Android,2012,0
86872000,Shenzhen Point Technology,Point MK628,,Proprietary,,0
86872001,Shenzhen Kenxinda Technology,KENXINDA Y2,,Android,2012,0
86872100,Huawei,E560,,Proprietary,,0
86872101,Shenzhen Kenxinda Technology,KENXINDA Y3,,Android,2012,0
86872200,Shenzhen Jugate Communication,Jugate DC818,,Proprietary,,0
86872201,Yuwin Of Heyuan,YUWIN YUWIN A8088,,Android,2012,0
86872300,Shenzhen Zhenhua Communication,CHIVA CHIVA V686,,Proprietary,,0
86872301,Zte Corporation,ZTE ZTE  N970S,,Proprietary,2012,0
86872401,Tecno Technology (Shenzhen),TECNO D5,,Android,2012,0
86872500,Mastone Communication Electrical,MASTONE MASTONE W800,,Proprietary,,0
86872501,Tecno Technology (Shenzhen),TECNO T331,,Android,2012,0
86872600,Guang Dong Gaoke,GETEK GK1188,,Proprietary,,0
86872601,Tecno Technology (Shenzhen),TECNO T381,,Android,2012,0
86872700,Lenovo Mobile Communication,P70,,Proprietary,,0
86872701,Tecno Technology (Shenzhen),TECNO T351,,Android,2012,0
86872800,Shenzhen Jugate Communication,Z9528,,Proprietary,,0
86872801,Shenzhen Plum Communications,PLUM ADX382,,Android,2012,0
86873000,Shenzhen Aiguo Digital,IGUO IGUO i66,,Proprietary,,0
86873001,Senyang Electronic Science,Hellocity M29,,Android,2012,0
86873100,Gfive International,M55,,Proprietary,,0
86873101,Senyang Electronic Science,Citycall i9330,,Android,2012,0
86873200,Dalian Daxian Pantech,DAXIAN A1806,,Proprietary,,0
86873201,Shenzhen Xinshili Legend,HyLD HYLD,HyLD HYLD-C108,Android,2012,0
86873300,Shenzhen Zhuoyi Technology,SOXN SOXN W77,,Proprietary,,0
86873301,Shenzhen Blephone Technology,lephone lephone K1,,Android,2012,0
86873401,Gionee Communication Equipment,GiONEE C800,,Android,2012,0
86873500,Shenzhen Voltaire Communication,ZORA ZORAF208,,Proprietary,,0
86873501,Shenzhen Hengyuandingye Technology,TImmY E120L,,Android,2012,0
86873600,Shenzhen Kenxinda Technology,KENXINDA K88 F100 F200 F300 F500,,Proprietary,,0
86873601,Shenzhen Yi Pai,epade epade A100,,Android,2012,0
86873700,Shenzhen Vita Electronic,VITA VT,VITA VT-V706,Proprietary,,0
86873701,Shenzhen Zhengtong Kingsee,TakePay KS6100,,Android,2012,0
86873800,Shenzhen Jugate Communication,ZYH069,,Proprietary,,0
86873801,Shenzhen Zhengtong Kingsee,TakePay KS3650,,Android,2012,0
86873900,Tct Mobile Limited,ALCATEL one touch X520U,,Proprietary,,0
86874000,Shenzhen Noain High,H68,,Proprietary,,0
86874001,Waljection Technology (Shenzhen),Lafone S58,,Android,2012,0
86874100,Huawei,E586,,Proprietary,,0
86874101,Shenzhen Dongsen Mobile,DONXON SK8,,Android,2012,0
86874201,Shenzhen Dongsen Mobile,DONXON SK9,,Android,2012,0
86874300,Shenzhen Zhuoyi Technology,SOXN SOXN SD,SOXN SOXN SD-508,Proprietary,,0
86874301,Shenzhen Xisheng Photoelectricity,CCIT H22,,Android,2012,0
86874400,Shenzhen Jugate Communication,GL9617,,Proprietary,,0
86874401,Shenzhen Xisheng Photoelectricity,CCIT C110,,Android,2012,0
86874500,Ningbo Bird Co,S368,,Proprietary,,0
86874501,Huawei,HUAWEI TAU600,,Android,2012,1
86874600,Shenzhen Malata,malata MT739,,Proprietary,,0
86874601,Shenzhen Xisheng Photoelectricity,CCIT C103,,Android,2012,0
86874700,Shenzhen Vita Electronic,VITA VT,VITA VT-V708,Proprietary,,0
86874701,Shenzhen Xisheng Photoelectricity,CCIT X2,,Android,2012,0
86874800,Shenzhen Sunup Communication,TL669,,Proprietary,,0
86874801,Shenzhen Yusun Telecommunication,YUSUN LA,YUSUN LA-E,Android,2012,0
86874900,Tct Mobile Limited,ALCATEL one touch X520M,,Proprietary,,0
86874901,Tsd Technologies (Shenzhen),TSD A5S,,Android,2012,0
86875000,Shenzhen Xinglingyun Technology,mytel T,mytel T-008,Proprietary,,0
86875001,Gionee Communication Equipment,GiONEE V4,,Android,2012,0
86875100,Huawei,Ideos X1 Gaga,,Proprietary,,0
86875101,Shenzhen Constant Power,hDL HDL H8,,Android,2012,0
86875200,Shenzhen Jugate Communication,ATL9999,,Proprietary,,0
86875201,Shenzhen Expand Infinite,TOOFUN TOOFUN S3,,Android,2012,0
86875300,Shenzhen Newway Digital,V6+,,Proprietary,,0
86875301,Zte Corporation,ZTE ZTE MF825,,Proprietary,2012,1
86875401,Shenzhen Telsda Mobile,TELSDA T3288,,Android,2012,0
86875500,Jiangsu Jiatong Communication,GT GT MD898,,Proprietary,,0
86875501,Shenzhen Nk Communication,NK CK,NK CK-9300,Android,2012,0
86875600,Shenzhen Jingqi Communication,TOOKY TOOKY L268,,Proprietary,,0
86875601,Shenzhen Act Industrial,act C8712F,,Android,2012,0
86875700,Shenzhen Vita Electronic,VITA VT,VITA VT-V709,Proprietary,,0
86875701,Shenzhen Noain High,NOAIN NOAIN T902,,Android,2012,0
86875800,Shenzhen Sunup Communication,AT616,,Proprietary,,0
86875801,Shenzhen Kechaoda Technologies,kechao kechaoda,kechao kechaoda-K10,Android,2012,0
86875900,Tct Mobile Limited,ALCATEL one touch X520V,,Proprietary,,0
86875901,Shenzhen Kechaoda Technologies,kechao kechaoda,kechao kechaoda-K20,Android,2012,0
86876000,Shenzhen Basicom Electronic,YK8501,,Proprietary,,0
86876001,Shenzhen Fang Xiang,FXD W909,,Android,2012,0
86876100,Shenzhen Jugate Communication,ZJ002,,Proprietary,,0
86876101,Shenzhen Konka Telecommunications,KONKA KangJia E950,,Android,2012,0
